deployment_id,timestamp,deployment_day_of_week,deployment_time_of_day,deployment_hour,build_duration_sec,code_churn_lines,time_since_last_deployment_hours,deployment_frequency_per_day,error_rate,http_status_code,rollback_occurred,rollback_frequency,test_coverage_pct,total_test_cases,failed_test_cases,latency_p50_ms,latency_p95_ms,latency_p99_ms,failure_label
123,2024-03-11 08:50:23,Monday,08:50,8,132.4458921550181,152,10.927202214444444,2.196353607172648,0.007604823328267805,200,0,0.13008130081300814,80.23992972465295,170,2,248.31161619800943,795.5524986352176,1413.9745505067863,0
124,2024-03-11 12:30:17,Monday,12:30,12,152.40058072320005,145,3.6651002280555556,6.548252027675846,0.01637085159811006,200,0,0.12903225806451613,90.71213738422988,180,1,204.30836864810868,1475.7893363441146,1270.074849950178,0
125,2024-03-14 04:08:07,Thursday,04:08,4,109.91060506487153,143,63.63057747194444,0.3771771521417029,0.007325060119969484,200,0,0.128,86.4108285875978,396,0,339.77274034900677,871.1929866485244,1834.9088472704402,0
126,2024-03-14 09:22:11,Thursday,09:22,9,139.28184963928646,150,5.234372991111111,4.585076386561721,0.012030970127594123,200,0,0.12698412698412698,80.62491748769054,176,3,346.0736761971816,522.5616507573276,2264.1481542254514,0
127,2024-03-15 11:00:42,Friday,11:00,11,144.27791502957822,151,25.641889480833335,0.9359684674539835,0.01212633894749064,200,0,0.12598425196850394,82.46375282942562,222,1,380.6737459885918,647.6434926371588,1229.2422665888384,0
128,2024-03-16 02:04:28,Saturday,02:04,2,75.06891499400966,213,15.062636,1.5933466094513604,0.21793621011937087,503,0,0.125,73.35867470911485,246,7,749.8890332500918,4095.7948601811177,6740.180702834478,1
129,2024-03-16 19:11:28,Saturday,19:11,19,96.10212110192502,164,17.116818308611112,1.4021297397265766,0.018089478545625752,200,0,0.12403100775193798,76.56525544974393,310,2,276.5629336243317,1489.9231424207285,1370.2176177310541,0
130,2024-03-17 01:01:16,Sunday,01:01,1,130.2277218794916,156,5.8299697833333335,4.116659415390281,0.010064566907722353,200,0,0.12307692307692308,73.94764175145121,495,2,240.78211071151802,778.870848991223,2469.5809651807162,0
131,2024-03-17 03:55:39,Sunday,03:55,3,196.19256240020727,197,2.9063098033333334,8.257894589377115,0.2727060328776569,500,0,0.12213740458015267,61.31255990671481,449,20,1136.428184991702,4453.622190771418,5384.514160286351,1
132,2024-03-17 07:34:38,Sunday,07:34,7,125.25124634177797,152,3.6496733263888887,6.575931009076481,0.019950274913237916,200,0,0.12121212121212122,88.312964604779,448,1,337.75824038440214,1495.8862757597158,1893.7990802928948,0
133,2024-03-17 11:39:39,Sunday,11:39,11,51.973281957012034,141,4.083712348611112,5.877005516356338,0.009870007281452334,200,1,0.12781954887218044,73.72217678470227,436,2,234.91296125423887,1099.8412211431141,2393.873372864704,0
134,2024-03-17 21:47:25,Sunday,21:47,21,130.6171368390718,160,10.1294593975,2.3693268375134924,0.003567965038571621,201,0,0.12686567164179105,77.52207612874491,361,0,257.037360498088,533.1963150655617,1667.918675255867,0
135,2024-03-17 22:40:15,Sunday,22:40,22,202.4385863789035,150,0.8806490122222222,10.0,0.01026138845726876,200,0,0.1259259259259259,76.20710948321057,225,3,250.91841440600697,581.5916303869269,2474.920903862761,0
136,2024-03-19 01:45:46,Tuesday,01:45,1,140.54407552469397,217,27.09195755111111,0.8858717556574534,0.2833533301123887,500,0,0.125,68.47171653758157,292,7,460.3823315392232,2130.0368597819775,4350.786836649238,1
137,2024-03-20 02:42:08,Wednesday,02:42,2,237.46506695656407,196,24.939402263055555,0.9623326071271902,0.14078314756486554,200,0,0.12408759124087591,74.05254212647304,183,20,454.8807879161165,3093.2804340057532,5902.280307014615,1
138,2024-03-21 07:15:03,Thursday,07:15,7,138.06719958989893,179,28.548490210833332,0.8406749296638002,0.01577163530216942,200,0,0.12318840579710146,75.9164356429335,485,2,316.6890153268443,1106.1773057817677,1957.0723017205164,0
139,2024-03-22 04:04:34,Friday,04:04,4,135.93323736633002,158,20.8254903825,1.1524338471360842,0.014160475679958236,200,0,0.1223021582733813,88.63388523122352,153,0,267.8956490235581,938.847809711364,1567.2309519255405,0
140,2024-03-22 20:31:04,Friday,20:31,20,166.7457307895745,177,16.441583501666667,1.459713414925463,0.005084356581333764,200,0,0.12142857142857143,70.11261814737796,477,1,344.80127868472084,1434.0768492714844,1939.5483129643867,0
141,2024-03-23 03:03:46,Saturday,03:03,3,80.97461454318892,187,6.544973042222223,3.6669364174877104,0.017241681716804628,200,0,0.12056737588652482,79.79251188720494,247,0,310.2428310305344,1034.739715413511,1457.4932774540287,0
142,2024-03-23 19:32:51,Saturday,19:32,19,150.59830884012473,154,16.4846829975,1.455896968333558,0.017868869307525303,200,0,0.11971830985915492,65.64695739835528,366,1,165.15258927945337,1193.7260614624422,1926.8773852569866,0
143,2024-03-23 22:31:58,Saturday,22:31,22,145.66477214380123,162,2.9852717669444444,8.039469057976268,0.0038830539323709812,200,0,0.11888111888111888,85.63395306374233,177,2,173.9158966047104,1396.4852726424965,1413.6193908775545,0
144,2024-03-24 06:52:17,Sunday,06:52,6,120.02487120708089,157,8.33872256361111,2.878138685742139,0.0026091127310278782,200,0,0.11805555555555555,80.68467525264951,350,0,159.47923601840833,646.8718758332074,1076.458103228335,0
145,2024-03-24 11:03:58,Sunday,11:03,11,136.85405612725913,169,4.194541522777778,5.7217218782248045,0.019512099371782242,200,0,0.11724137931034483,81.89091875368332,422,2,264.20408155158,729.7346541185285,2368.203852884775,0
146,2024-03-24 17:31:00,Sunday,17:31,17,161.0310118559425,185,6.450626561666667,3.7205688115045756,0.017366479273007357,200,0,0.11643835616438356,66.39646382897564,463,0,356.46335858474123,607.318660474015,2324.807802810193,0
147,2024-03-25 06:46:08,Monday,06:46,6,155.53103830099576,149,13.25223452,1.8110153396228912,0.017864722944198934,200,0,0.11564625850340136,70.69803491563262,276,1,228.270792337838,639.6383992299122,2456.197223909008,0
148,2024-03-26 04:09:07,Tuesday,04:09,4,84.99432407741949,126,21.3831735325,1.122377834306153,0.017727527692487904,200,0,0.11486486486486487,67.00693355354666,351,4,246.04004577312043,1012.5839669342331,2074.790764332107,0
149,2024-03-26 04:28:05,Tuesday,04:28,4,211.11012719906236,199,0.31606987222222227,10.0,0.13353410296904333,500,0,0.11409395973154363,69.24988548024876,158,11,805.2430527051341,4167.662289848468,6637.9187131471435,1
150,2024-03-26 09:57:03,Tuesday,09:57,9,122.73589882386187,168,5.482742804166667,4.3773711182951995,0.012928034733315994,200,0,0.11333333333333333,81.94085320741807,436,3,359.2258613291637,923.1728395267548,1838.504605112246,0
151,2024-03-28 17:34:07,Thursday,17:34,17,197.8152174676139,214,55.61770803138889,0.43151724243032735,0.08640718463136286,502,0,0.11258278145695365,64.61932696432063,237,8,455.4530090970535,4890.180135109547,7830.417484464684,1
152,2024-03-28 19:13:43,Thursday,19:13,19,127.5618946850593,149,1.6599905816666667,10.0,0.0010241269838065813,200,0,0.1118421052631579,81.52804518356153,467,2,216.7009455230628,656.7043477959481,1283.8529664239052,0
153,2024-03-29 00:38:37,Friday,00:38,0,119.74149539206093,141,5.415042401388888,4.4320982590726,0.014910061707055453,200,0,0.1111111111111111,79.82978432720314,168,0,179.26037067211087,1040.8120707980756,1434.2045330088042,0
154,2024-03-29 05:58:57,Friday,05:58,5,166.70976239874727,149,5.338921319444445,4.495290071534034,0.010106640666717607,204,0,0.11038961038961038,72.37177748324821,230,3,154.01470567002843,598.8711550536509,2335.2345438600914,0
155,2024-03-29 18:55:56,Friday,18:55,18,122.06987140527758,180,12.949703679722223,1.8533242608154268,0.012954181495804596,200,0,0.10967741935483871,71.60170242829948,256,1,176.7526681511052,818.4963132638786,1259.4542869046127,0
156,2024-03-29 23:05:33,Friday,23:05,23,85.8158855065891,155,4.160359299444444,5.768732523463743,0.010052796099510706,200,0,0.10897435897435898,68.70061145548769,460,4,223.14911090598568,1027.5259236745985,2384.309761731836,0
157,2024-03-30 08:32:50,Saturday,08:32,8,111.2264550410595,157,9.454742837222222,2.5384085440711086,0.009836226446449119,200,0,0.10828025477707007,87.92491362239429,379,0,287.9475158948739,1446.6317459653378,1784.1785995771259,0
158,2024-03-30 16:32:20,Saturday,16:32,16,131.25431508836664,158,7.991540775555555,3.0031755670209375,0.0034357821895553363,200,0,0.10759493670886076,81.6449426806136,261,4,166.00002068809673,891.228221283483,2073.3544532096084,0
159,2024-04-02 05:43:30,Tuesday,05:43,5,168.02251745039678,187,61.18605041,0.3922462691933705,0.005574274302822979,200,0,0.1069182389937107,70.03579733760961,369,0,184.05694457961226,564.9066962146699,1165.3667300208497,0
160,2024-04-02 13:01:58,Tuesday,13:01,13,146.10831397320916,162,7.307886076666667,3.284123445305141,0.003177053838879116,200,0,0.10625,69.78465325517347,272,3,195.27017557698525,888.1614479603169,1403.5503231638663,0
161,2024-04-03 02:32:53,Wednesday,02:32,2,95.23126524385346,148,13.515164223888888,1.7757830835365298,0.003913325912506848,400,0,0.10559006211180125,88.57196124120568,393,3,307.9955232458266,645.7411758739777,2437.7779122721395,0
162,2024-04-03 07:18:39,Wednesday,07:18,7,211.9816470837612,148,4.7628283611111115,5.0390226521623145,0.019459547608406097,200,0,0.10493827160493827,85.05373332160963,327,2,303.9474497450311,729.9896132914453,1399.2249203945971,0
163,2024-04-04 02:04:46,Thursday,02:04,2,134.26713588422928,145,18.768647066666666,1.2787282916425167,0.003062268915443969,200,0,0.10429447852760736,82.80377515744503,214,0,287.69143159303826,1118.0906231649903,1444.7825805867192,0
164,2024-04-04 13:38:14,Thursday,13:38,13,169.6386758299655,164,11.557711074722222,2.076535729681823,0.005385408486104153,200,0,0.10365853658536585,75.98533090356109,152,1,212.6253561739849,567.4238662036817,1296.3960772616192,0
165,2024-04-04 14:50:55,Thursday,14:50,14,119.68999482479698,156,1.2114669075000002,10.0,0.0118117931547717,200,0,0.10303030303030303,72.07334023551998,356,3,242.779922804683,964.7237562500374,1193.6104979602442,0
166,2024-04-04 15:53:15,Thursday,15:53,15,143.66757356469074,162,1.0388225341666668,10.0,0.012203571524732837,200,0,0.10240963855421686,91.44517060404624,170,2,174.17242908443575,1109.4615860107644,1349.886462180997,0
167,2024-04-05 04:53:51,Friday,04:53,4,164.7549003693183,185,13.01009293888889,1.8447216413236238,0.22267525987479148,200,0,0.10179640718562874,60.49751764029211,442,11,612.5427724022697,4851.32670227031,4853.797328978437,1
168,2024-04-06 07:22:30,Saturday,07:22,7,167.63681491139897,173,26.47738549611111,0.9064339076652799,0.015874348515704247,200,0,0.10119047619047619,73.14803902467946,164,4,374.42630661814513,519.1263506237303,1683.0516002553452,0
169,2024-04-06 15:32:43,Saturday,15:32,15,162.00789068823786,174,8.170314785,2.9374633207599232,0.0157040573582565,200,0,0.10059171597633136,87.88424949951936,492,3,394.9229366089571,1485.5193569028654,1830.633754506848,0
170,2024-04-06 16:51:30,Saturday,16:51,16,155.52689500255423,142,1.3129569875,10.0,0.0047463540840778215,200,0,0.1,85.4911626125964,355,0,311.91489641007365,867.1157673405353,1183.5472431490364,0
171,2024-04-06 21:10:04,Saturday,21:10,21,113.9719644082062,152,4.309438739444444,5.569170709013021,0.005773326053509209,200,0,0.09941520467836257,73.02117484670596,351,2,379.20582300585505,1278.5771869332668,2203.1746707443504,0
172,2024-04-07 04:58:59,Sunday,04:58,4,104.98888853153784,172,7.815528171666667,3.0708097358034325,0.01875975730918994,200,0,0.09883720930232558,76.51692706452427,269,0,310.68547510035626,825.6464921874532,2176.142050869772,0
173,2024-04-08 22:52:41,Monday,22:52,22,130.32790422837152,208,41.89478917361111,0.5728636060333068,0.17404398152527883,500,1,0.10404624277456648,72.24626769693845,286,17,802.02534740566,3721.8359666020083,4641.066396162348,1
174,2024-04-09 03:39:23,Tuesday,03:39,3,157.6594825319374,157,4.778381931111111,5.022620700061811,0.013955940661250476,200,0,0.10344827586206896,67.99841599820896,449,1,399.1906462466022,888.4636426109965,1575.2726417654574,0
175,2024-04-09 06:38:03,Tuesday,06:38,6,117.20477547281875,144,2.9778893161111113,8.059399612387914,0.0016446644302120107,200,0,0.10285714285714286,84.51457488667181,444,3,174.73807542163374,842.5392295096077,1103.1559029567218,0
176,2024-04-09 07:21:23,Tuesday,07:21,7,162.28101880000352,133,0.7222556844444444,10.0,0.008365281618051515,200,0,0.10227272727272728,72.2228201485544,174,2,320.6604503612652,521.8513772077788,2188.158669122437,0
177,2024-04-10 03:19:57,Wednesday,03:19,3,175.84158609201629,147,19.976071153055557,1.2014374506434884,0.011186037441536541,400,0,0.1016949152542373,87.14160287514885,461,2,213.20905076869752,860.0209378545035,2105.9045246885566,0
178,2024-04-10 17:57:48,Wednesday,17:57,17,92.92876783243031,155,14.63074052638889,1.6403817671916296,0.0037482257596755386,200,0,0.10112359550561797,91.8814352108895,383,2,247.99527822674003,1389.48999039953,2352.9821414397343,0
179,2024-04-10 22:19:58,Wednesday,22:19,22,95.7077753671302,174,4.369347560555556,5.492810921397252,0.008964531642164491,200,0,0.1005586592178771,67.06873497610052,270,2,311.48354620023457,1190.3933385936837,1354.6059384296718,0
180,2024-04-11 20:08:18,Thursday,20:08,20,120.08687293831323,161,21.805775073333333,1.100625862611507,0.012020517549773799,201,0,0.1,77.7719483772599,239,3,259.12183732692677,645.4228590954399,1684.4438246916984,0
181,2024-04-11 20:46:27,Thursday,20:46,20,135.76644338662186,166,0.635722888611111,10.0,0.006547533602307984,200,0,0.09944751381215469,86.65568910139169,469,0,212.63651473278208,1091.1550046227392,1276.7318157465966,0
182,2024-04-11 20:48:50,Thursday,20:48,20,106.64015451815321,165,0.039768474166666665,10.0,0.015618896379009744,200,0,0.0989010989010989,86.3016742066133,349,3,233.61154671958118,1392.2308599488715,1556.8524017111793,0
183,2024-04-12 03:01:16,Friday,03:01,3,172.32709376035007,133,6.207229455277778,3.8664592912049813,0.016808991632776108,200,0,0.09836065573770492,85.51992327493615,329,0,235.38702923079407,1200.0340409648554,1783.364877350326,0
184,2024-04-12 17:08:22,Friday,17:08,17,176.77444930346178,196,14.1183959225,1.6999098291153623,0.10528081572225374,500,0,0.09782608695652174,62.27524924961303,494,20,499.53870152577065,4480.67970147677,7116.39175917268,1
185,2024-04-14 23:45:19,Sunday,23:45,23,126.38064668842588,141,54.615625448611105,0.43943468197726787,0.016773143089849143,200,0,0.0972972972972973,77.25403790349641,225,4,349.65325398086276,1367.8324967344968,2072.3056160160777,0
186,2024-04-16 14:27:50,Tuesday,14:27,14,74.74316666460155,148,38.70880963666667,0.620013899297646,0.0020715313220603005,200,0,0.0967741935483871,81.0641456482197,286,0,264.63719286985,801.5440132888654,1814.9400405566128,0
187,2024-04-16 21:38:49,Tuesday,21:38,21,173.38732884657952,228,7.182918173333333,3.341260393178399,0.08612880597673757,200,0,0.0962566844919786,65.63306019368927,287,13,1198.615180963255,4467.968368131156,5728.170854105905,1
188,2024-04-17 00:09:33,Wednesday,00:09,0,141.14861879875022,213,2.5123988616666666,9.552623337871982,0.0834853048500001,200,0,0.09574468085106383,72.08479020664285,159,11,439.35119218561766,3945.271795314736,5553.6313354878075,1
189,2024-04-18 11:58:13,Thursday,11:58,11,50.35915308458073,172,35.810861683333336,0.6701877271824987,0.0016585430501945208,200,0,0.09523809523809523,89.92488496835516,350,3,189.29561790209337,1350.5066043781953,2354.9816579038816,0
190,2024-04-19 00:31:30,Friday,00:31,0,160.44230933754253,160,12.554950579166666,1.9115965330699851,0.012835508088820224,200,0,0.09473684210526316,72.27263679087334,467,1,202.61555428550085,1431.607495147661,2498.041379545665,0
191,2024-04-20 02:07:27,Saturday,02:07,2,119.46461544696879,168,25.599160502500002,0.937530744324845,0.009438747315105887,200,0,0.09424083769633508,91.70501056779003,495,3,241.5033479600378,1429.652877790556,2378.9476575665117,0
192,2024-04-22 15:47:49,Monday,15:47,15,210.30412261200777,206,61.67264408388889,0.38915146831315545,0.15164195197637276,200,0,0.09375,64.9062099597196,368,23,857.0812525655563,3495.0556739313815,5536.75660821592,1
193,2024-04-24 07:18:48,Wednesday,07:18,7,205.77706877156385,163,39.51648701472222,0.6073414367795038,0.007263783921816984,204,1,0.09844559585492228,77.51480996968087,209,2,182.94666715852756,1421.8884855854571,2218.553204310671,0
194,2024-04-25 10:48:52,Thursday,10:48,10,118.64928257633692,151,27.50115067861111,0.8726907568513446,0.005743045268752574,204,0,0.0979381443298969,81.56154155771733,296,4,180.55854821363152,554.3869660015723,1860.6163638168796,0
195,2024-04-25 22:29:30,Thursday,22:29,22,121.27820491140398,143,11.677022645277777,2.055318442814331,0.010014698122883968,200,0,0.09743589743589744,72.35834156408558,256,4,273.4937470763165,765.7736568174354,1285.2307943689157,0
196,2024-04-26 06:40:56,Friday,06:40,6,159.84535299007104,156,8.190666084722222,2.9301646229683813,0.009118923715373227,404,0,0.09693877551020408,72.4026941528096,187,0,219.10263527341868,1014.9878547278329,2015.561027721576,0
197,2024-04-27 20:07:07,Saturday,20:07,20,184.61104134713133,177,37.43637190583333,0.641087765138382,0.006888560924343765,200,0,0.09644670050761421,68.06597268377433,283,1,292.18198541204,979.925689004394,2069.1295030898973,0
198,2024-05-01 06:30:02,Wednesday,06:30,6,67.66898298973942,161,82.38200408972223,0.2913257605855473,0.013874825973966571,204,0,0.09595959595959595,68.07935803804577,370,2,262.90917117080585,1104.709793887392,2478.0777104018584,0
199,2024-05-02 01:59:59,Thursday,01:59,1,62.476858712585965,167,19.499119550555555,1.230824804052048,0.015191236678278167,200,0,0.09547738693467336,74.3871370196606,452,3,258.7397765878042,979.4462287370059,1811.9519743844828,0
200,2024-05-02 10:49:30,Thursday,10:49,10,103.22878180559665,142,8.825163212222222,2.7194964470188734,0.017059679380602735,200,0,0.095,85.59709790320204,282,0,177.99324262174832,1434.3756796404207,1407.0535225375845,0
201,2024-05-02 15:13:17,Thursday,15:13,15,168.1486727746868,206,4.396568634444445,5.458802533406297,0.17443914090172408,200,0,0.0945273631840796,71.7533810294652,483,22,710.7145443071096,4823.059468091703,7114.327394882574,1
