deployment_id,timestamp,deployment_day_of_week,deployment_time_of_day,deployment_hour,build_duration_sec,code_churn_lines,time_since_last_deployment_hours,deployment_frequency_per_day,error_rate,http_status_code,rollback_occurred,rollback_frequency,test_coverage_pct,total_test_cases,failed_test_cases,latency_p50_ms,latency_p95_ms,latency_p99_ms,failure_label,log_prob,fused_risk,fused_pred,log_only_pred,text,language,llm_prediction
60,2024-02-09 17:29:11,Friday,17:29,17,127.49388124688124,163,20.630385973611112,1.163332573161697,0.0025589988183952,200,0,0.15,88.58905370258594,190,3,354.39863673788653,1138.2322463602025,2415.24884455589,0,0.0013870641,0.4008322385256179,0,0,"Nye kaɖi kple MOMO le dɔ wɔm le teƒe bubuwo, gake le mɔzɔgbalẽa ƒe mɔnu la, nyemate ŋu axe fea o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖo aɖe li.",ew,YES
61,2024-02-10 07:01:48,Saturday,07:01,7,79.72723311785664,153,13.54374889638889,1.772035215921569,0.0199583026882457,200,0,0.1475409836065573,73.29777988666923,321,1,286.0624286239096,1065.4721315502504,1725.4755687642028,0,0.0013870641,0.4008322385256179,0,0,I am trying to pay the passport fee but the payment keeps failing on the portal. This is delaying my travel plans and I need urgent help.,en,YES
62,2024-02-10 10:16:52,Saturday,10:16,10,100.65067929810276,147,3.250932030833333,7.382498241234506,0.0051716844310554,200,0,0.1451612903225806,90.341899170787,335,4,158.0491055218342,725.9527108532538,2492.5776299125087,0,0.0013870641,0.4008322385256179,0,0,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a wɔde ma a.",ak,YES
63,2024-02-10 16:54:41,Saturday,16:54,16,92.86555558041988,154,6.630518456111111,3.619626452872635,0.0144840982561674,200,0,0.1428571428571428,73.55752279316081,363,1,304.7305890586804,1418.0765622686413,2010.4814961733648,0,0.0013870641,0.4008322385256179,0,0,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
64,2024-02-11 10:06:46,Sunday,10:06,10,168.38544022545466,153,17.20141675611111,1.3952339124318682,0.0181606975267144,200,0,0.140625,82.6662706814195,455,3,163.8476825052348,691.1830390973163,1103.2863064113124,0,0.0013870641,0.0008322385256178677,0,0,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,NO
65,2024-02-12 00:44:41,Monday,00:44,0,111.1319612664384,179,14.631686860555556,1.6402756721577851,0.0047137422866141,200,0,0.1384615384615384,67.1608793836803,201,3,304.08908089975625,1294.950932824677,1176.577298623941,0,0.0013870641,0.4008322385256179,0,0,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
66,2024-02-12 10:38:04,Monday,10:38,10,162.39327667929058,150,9.889944392777778,2.426707274261948,0.0181651710935413,200,0,0.1363636363636363,71.54290490925095,219,1,321.2574873172971,1466.672666705293,2374.1662658044565,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
67,2024-02-12 20:05:32,Monday,20:05,20,146.14423113559812,153,9.45773832,2.5376045718296,0.0061896315838973,200,0,0.1343283582089552,85.88934235493977,345,2,199.4419069043796,1227.092729224236,1945.0783032244424,0,0.0013870641,0.4008322385256179,0,0,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. I have tried using different browsers but the issue remains.",en,YES
68,2024-02-13 19:22:58,Tuesday,19:22,19,205.6273563236676,176,23.29058204111111,1.0304594345318063,0.0195282644476811,200,0,0.1323529411764706,79.27451804932814,300,3,354.83653718044275,1492.8587751846296,2264.775439986027,0,0.0013870641,0.4008322385256179,0,0,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. This is delaying my travel plans and I need urgent help.",en,YES
69,2024-02-14 09:59:39,Wednesday,09:59,9,73.21945219010966,145,14.611418381111111,1.6425510086704491,0.0056252004076094,200,0,0.1304347826086956,90.05516466825021,258,4,377.77128289351214,1151.0511169779468,2347.4044744507664,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
70,2024-02-14 15:22:13,Wednesday,15:22,15,169.07316339253796,160,5.375933126666666,4.4643412472805695,0.0190687164951567,200,0,0.1285714285714285,76.57628802521657,267,1,353.2717410284549,717.460343603895,1671.913016923579,0,0.0013870641,0.4008322385256179,0,0,"Mimiitao ni mawo passport lɛ he nyɔmɔ, shi nyɔmɔwoo lɛ yeee omanye yɛ portal lɛ nɔ. Ofainɛ ye obua mi ni matsu enɛ he nii koni maya nɔ matsu mibimɔ lɛ he nii.",ga,YES
71,2024-02-15 14:11:36,Thursday,14:11,14,165.12543046402547,178,22.82303696138889,1.0515690808634384,0.0010708930178534,200,0,0.1267605633802817,88.48493387697593,244,2,226.27729755302053,703.8194937165113,1072.7889273650396,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
72,2024-02-15 22:08:08,Thursday,22:08,22,90.9317406690538,179,7.942195711388889,3.021834373281014,0.0141854402333962,200,0,0.125,77.12179681191242,405,1,296.6607531114086,824.5642842554763,1282.4205233459832,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
73,2024-02-15 22:34:12,Thursday,22:34,22,233.99640642419703,208,0.4345139641666667,10.0,0.1780424889834718,503,0,0.1232876712328767,76.6959698515988,193,17,815.2733842717826,3895.7988885543336,6807.019089033994,1,0.99227977,0.9953679084777832,1,1,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
74,2024-02-16 07:42:48,Friday,07:42,7,136.765073705918,166,9.143304077222222,2.624871687226147,0.0095575415424546,200,0,0.1216216216216216,90.91552829776968,216,2,230.16618155571248,1181.6984700828343,1283.109768547761,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
75,2024-02-16 14:23:35,Friday,14:23,14,117.03833090163072,153,6.679775906111112,3.5929349034064413,0.0044698862851168,200,0,0.12,73.88669105001416,305,4,355.0069555663563,768.6677846278276,1615.7993896838152,0,0.0013870641,0.4008322385256179,0,0,Gbɛjianɔtoo lɛ eŋmɛɛɛ mi gbɛ ni magbe minyɔmɔwoo kɛha nibimɔ lɛ naa. Mikɛ ŋmɛlɛtswai enyɔ ebɔ mɔdɛŋ ni maye omanye.,ga,YES
76,2024-02-16 14:25:19,Friday,14:25,14,96.16225795598,133,0.0288692241666666,10.0,0.0141119157955298,200,0,0.1184210526315789,88.91993910125369,472,3,152.36878281542414,1315.1832322927528,1177.295215772478,0,0.0013870641,0.4008322385256179,0,0,"Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔwɔnua ta nu o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
77,2024-02-17 11:00:12,Saturday,11:00,11,99.83116919927848,158,20.581404595,1.16610117104595,0.0038161898289261,200,0,0.1168831168831168,87.88550710382253,355,2,150.91167569616906,859.1726505593002,1250.099871708015,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Eyi fii ase sii anɔpa yi.,ak,YES
78,2024-02-18 07:36:20,Sunday,07:36,7,196.74342335250745,158,20.602291790833338,1.1649189441476808,0.0110568359196953,200,0,0.1153846153846153,70.6883707278442,423,3,339.92791508474187,979.9564934633128,1668.7326731075188,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
79,2024-02-18 10:21:28,Sunday,10:21,10,163.7761242812657,221,2.7522554641666668,8.720120756401792,0.2795482896154257,500,0,0.1139240506329113,69.71641117720799,304,22,1008.1644996233282,3893.522612027021,5945.142289405386,1,0.99227977,0.9953679084777832,1,1,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Eyi fii ase sii anɔpa yi.",ak,YES
80,2024-02-19 07:09:25,Monday,07:09,7,152.37455005360107,160,20.799144440555555,1.15389361656642,0.0191124275956271,200,0,0.1125,66.962422520925,328,3,347.24429696307345,742.1721230472771,1701.4871862820614,0,0.0013870641,0.4008322385256179,0,0,"Mimiitao ni mawo passport lɛ he nyɔmɔ, shi nyɔmɔwoo lɛ yeee omanye yɛ portal lɛ nɔ. Mikɛ ŋmɛlɛtswai enyɔ ni eho lɛ ebɔ mɔdɛŋ ni miye omanye.",ga,YES
81,2024-02-19 19:09:53,Monday,19:09,19,97.31852164163564,153,12.007627556944444,1.9987295480463112,0.000572623876713,201,0,0.1111111111111111,87.59118945575347,209,0,382.5067094720406,1221.2540974297397,1643.758041638593,0,0.0013870641,0.4008322385256179,0,0,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
82,2024-02-19 20:13:14,Monday,20:13,20,97.70514688224264,137,1.0558382555555554,10.0,0.0039945656022247,200,0,0.1097560975609756,69.7127388545944,223,2,179.47657795507106,1255.117789305417,1966.7170389698251,0,0.0013870641,0.4008322385256179,0,0,miibɔ mɔdɛŋ ni mawo passport lɛ he nyɔmɔ shi nyɔmɔwoo lɛ yaa nɔ yɛ portal lɛ nɔ. Mikɛ intanɛt ni yɔɔ shiŋŋ miitsu enɛ he nii kɛmiijɛ Accra.,ga,YES
83,2024-02-20 20:01:07,Tuesday,20:01,20,162.86946832374798,137,23.798056723055556,1.0084857044965694,0.0048462121277489,201,0,0.108433734939759,66.91199693741564,198,4,207.9962462459221,720.9981575236352,2405.784323313782,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
84,2024-02-21 03:30:50,Wednesday,03:30,3,118.80579081530034,178,7.495488290833333,3.201926154611033,0.0764889778360119,500,0,0.1071428571428571,73.86933811928054,420,11,584.2998578928192,3901.1292302693328,4770.139270895093,1,0.99227977,0.9953679084777832,1,1,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
85,2024-02-21 07:32:21,Wednesday,07:32,7,110.4675181233155,168,4.025182055277778,5.9624632303354925,0.004654604837401,204,0,0.1058823529411764,80.57689774219037,222,4,194.30904944308836,850.2019253129683,1148.8902239637923,0,0.0013870641,0.4008322385256179,0,0,"miibɔ mɔdɛŋ ni mawo passport lɛ he nyɔmɔ shi nyɔmɔwoo lɛ yaa nɔ ehiii yɛ portal lɛ nɔ. Tɔmɔ ko bɛ, ni ji shɛɛ sane ko kɛkɛ ni haa mɔ he jɔ̃ɔ ehe.",ga,YES
86,2024-02-21 13:34:50,Wednesday,13:34,13,126.19095938752812,159,6.041218070833333,3.972708768099379,0.0098269818053757,200,0,0.1046511627906976,88.08275788111382,345,2,320.55731689414597,1271.9062434000891,2279.209166636353,0,0.0013870641,0.4008322385256179,0,0,Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔbiagbalẽvia ta nu o. Mekɔ nye cache hã ŋu eye medze ŋgɔ kuxi ma ke kokoko.,ew,YES
87,2024-02-23 01:24:02,Friday,01:24,1,128.89804106440184,171,35.820216626666664,0.6700126984193892,0.0174493104651707,200,1,0.1149425287356321,91.30454818908689,328,4,282.61575001020384,1122.4833190290374,1759.5950569786887,0,0.0013870641,0.4008322385256179,0,0,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
88,2024-02-23 07:53:43,Friday,07:53,7,118.73173502443451,155,6.4946075675,3.69537339255102,0.0142412684281834,200,0,0.1136363636363636,76.86629783938632,197,1,170.7984192128768,975.983054860547,2149.6075353526635,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Kindly boa me ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
89,2024-02-23 10:01:07,Friday,10:01,10,138.85369233835732,165,2.123459231111111,10.0,0.0115992396107022,200,0,0.1123595505617977,66.6320669206023,221,0,221.3159154853832,1279.3632650477182,1323.132855410922,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Yɛsrɛ sɛ hwɛ sɛ nhyehyɛe ho asɛm bi wɔ hɔ a.,ak,YES
90,2024-02-25 00:35:41,Sunday,00:35,0,175.46334104635105,206,38.57608887888889,0.6221470526820104,0.2059383460923082,502,0,0.1111111111111111,60.615731377214935,262,11,875.0834917646406,4275.665685400373,5198.791325520018,1,0.99227977,0.9953679084777832,1,1,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
91,2024-02-25 05:06:41,Sunday,05:06,5,150.71231409107656,171,4.516617863333333,5.313710552056231,0.0138798421677855,200,0,0.1098901098901098,80.25967791804631,394,2,363.08752917095853,1253.6218805843591,2385.769936289044,0,0.0013870641,0.4008322385256179,0,0,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
92,2024-02-25 09:40:59,Sunday,09:40,9,146.15900374573562,205,4.571549803333333,5.2498607764265115,0.0965791941296333,200,0,0.108695652173913,78.10937384274831,458,15,1068.4314233931404,3954.4282637872097,4590.894113588527,1,0.99227977,0.9953679084777832,1,1,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. This is delaying my travel plans and I need urgent help.",en,YES
93,2024-02-25 13:45:27,Sunday,13:45,13,115.0545715724921,161,4.074423501388889,5.890403879670064,0.0157273477192339,200,0,0.1075268817204301,73.35025972738912,308,3,305.4707903637333,1378.6215968075724,1158.818532210703,0,0.0013870641,0.4008322385256179,0,0,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. I even tried using another laptop but nothing changed.",en,YES
94,2024-02-26 07:20:06,Monday,07:20,7,166.81670016569282,137,17.57765600833333,1.3653697619649583,0.005001135170203,200,0,0.1063829787234042,78.56476025177547,423,3,274.0082224853537,1283.673593019604,2342.9422212345085,0,0.0013870641,0.4008322385256179,0,0,I have attempted payment several times today but the portal keeps rejecting the transaction. I even tried using another laptop but nothing changed.,en,YES
95,2024-02-28 12:22:55,Wednesday,12:22,12,156.31265156508553,185,53.04685937027777,0.452430177486572,0.008340974566418,200,1,0.1157894736842105,74.14434932033984,417,1,224.6709959535336,908.0141669982688,2188.731591055107,0,0.0013870641,0.4008322385256179,0,0,I am trying to pay the passport fee but the payment keeps failing on the portal. I am doing this from Accra using a stable internet connection.,en,YES
96,2024-02-28 21:48:33,Wednesday,21:48,21,76.94991919816276,164,9.427222723888889,2.545818710656238,0.0070094040463585,204,0,0.1145833333333333,85.43932042917872,453,0,179.8112278298153,1481.808022717827,2126.316664771735,0,0.0013870641,0.4008322385256179,0,0,Gbɛjianɔtoo lɛ eŋmɛɛɛ mi gbɛ ni magbe minitsumɔ he nyɔmɔwoo lɛ naa. Mikɛ brauzai srɔtoi ebɔ mɔdɛŋ shi sane lɛ kã he ehi shi.,ga,YES
97,2024-03-01 02:07:13,Friday,02:07,2,137.30179651232706,140,28.311159690277776,0.8477222502560269,0.0171762782934971,200,0,0.1134020618556701,79.68512980530132,179,0,252.2690086415239,879.5936438224398,1055.0922833588734,0,0.0013870641,0.4008322385256179,0,0,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. This started happening this morning.",en,YES
98,2024-03-01 09:43:05,Friday,09:43,9,55.76211627188164,170,7.597862050555555,3.158783331456396,0.0025308891742681,204,0,0.1122448979591836,88.67488990216103,246,4,157.12962347782317,1138.6253991024255,2198.443787885457,0,0.0013870641,0.4008322385256179,0,0,"Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic failution message ara kwa.",ak,YES
99,2024-03-01 17:07:54,Friday,17:07,17,143.47191113770788,197,7.413527078611111,3.2373254653972734,0.2117675415647185,503,0,0.1111111111111111,65.66795389141188,400,12,946.7621947368402,3149.1150512547856,6638.817928588367,1,0.99227977,0.9953679084777832,1,1,Gbɛjianɔtoo lɛ eŋmɛɛɛ mi gbɛ ni magbe minyɔmɔwoo kɛha nibimɔ lɛ naa. Ofainɛ kwɛmɔ ohe nɔ jogbaŋŋ kɛji gbɛjianɔtoo ko yɛ.,ga,YES
100,2024-03-02 04:09:27,Saturday,04:09,4,144.13261493581493,229,11.025965870555556,2.1766800552222945,0.166068092331085,200,0,0.11,72.8018079317234,156,24,870.3469864274116,2466.620274501462,4394.060293874135,1,0.99227977,0.9953679084777832,1,1,Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔbiagbalẽvia ta nu o. Esia dze egɔme tso ŋdi sia me.,ew,YES
101,2024-03-02 19:52:16,Saturday,19:52,19,91.82375489558548,150,15.713578686944444,1.5273414464103134,0.0140959167226437,200,1,0.1188118811881188,87.9794808202679,241,0,254.65129641797876,1203.9859218646632,1865.7022523038863,0,0.0013870641,0.4008322385256179,0,0,Mele agbagba dzem be maxe mɔzɔgbalẽfea gake fexexea yi edzi le kpo dom nu le agbo la dzi. Esia dze egɔme tso ŋdi sia me.,ew,YES
102,2024-03-02 22:57:25,Saturday,22:57,22,95.79869340779464,185,3.0856696394444443,7.777890313728157,0.0181015625558896,200,0,0.1176470588235294,80.04491421311118,262,0,161.0738577492481,1253.3775452463683,1397.4711593753243,0,0.0013870641,0.4008322385256179,0,0,Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔwɔnua ta nu o. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
103,2024-03-03 00:03:31,Sunday,00:03,0,151.74104235505007,157,1.1016658472222225,10.0,0.008692153077345,200,0,0.116504854368932,70.58470802987615,408,0,297.2650383813228,565.7767034111446,1992.0223094678795,0,0.0013870641,0.4008322385256179,0,0,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
104,2024-03-03 16:49:18,Sunday,16:49,16,71.00194696766239,154,16.76306319861111,1.4317192338682168,0.0097618452052995,200,1,0.125,81.834710868818,256,1,287.42106396330905,1263.4178142206715,1912.1056715486225,0,0.0013870641,0.4008322385256179,0,0,"Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
105,2024-03-04 06:20:53,Monday,06:20,6,102.85357395402364,165,13.526404634722224,1.774307411918767,0.0185484567296552,200,1,0.1333333333333333,74.65835265344555,212,1,169.52607600522822,1274.7234292206012,1162.224397019894,0,0.0013870641,0.4008322385256179,0,0,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Kindly boa me ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
106,2024-03-04 09:00:57,Monday,09:00,9,145.87543981536135,131,2.667725185277778,8.996428917209098,0.0104198277729871,204,1,0.1415094339622641,87.79895153188578,420,4,385.7907631151098,1171.7727263622298,1984.0218693872596,0,0.0013870641,0.4008322385256179,0,0,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. I am doing this from Accra using a stable internet connection.",en,YES
